16:30:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:41:52 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:41:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:41:54 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:41:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:41:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:41:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:41:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:04 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:14 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:22 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:24 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:27 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:33 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:37 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:38 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:39 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:41 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:47 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:42:51 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:52 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:54 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:55 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:42:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:42:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:42:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:04 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:43:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:14 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:43:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:43:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:22 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:24 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:27 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:29 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:37 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:38 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:39 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:41 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:43:47 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:43:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:43:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:52 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:43:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:43:55 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:43:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:43:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:43:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:43:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:44:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:44:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:44:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:14 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:44:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:22 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:24 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:27 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:33 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:44:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:37 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:39 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:44:41 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:47 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:44:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:44:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:51 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:52 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:44:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:54 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:55 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:44:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:44:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:44:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:45:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:45:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:45:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:45:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:45:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:45:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:45:14 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:22 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:24 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:27 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:29 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
